194;1074;
209;6;
214;6;
215;5;
216;5;
200;1255;
206;1038;
212;423;
207;189;
205;374;
211;960;
213;378;
221;6;
222;6;
220;7;
217;353;
218;10;
224;201;
228;5;
223;143;
229;5;
226;6;
227;9;
219;165;
230;7;
235;6;
232;6;
236;5;
225;760;
233;9;
231;545;
234;7;
240;192;
237;331;
243;114;
239;9;
245;193;
238;6;
241;6;
249;9;
242;6;
255;6;
247;594;
253;383;
248;589;
246;8;
252;595;
258;6;
251;10;
261;6;
244;590;
257;194;
259;6;
264;5;
267;6;
265;7;
250;1176;
256;1358;
262;743;
254;380;
263;6;
269;196;
268;132;
271;8;
275;6;
260;964;
266;1153;
272;546;
274;6;
280;5;
273;6;
270;9;
276;598;
278;7;
284;186;
282;11;
286;4;
288;5;
277;12;
281;7;
290;6;
279;205;
283;595;
294;6;
292;10;
296;6;
300;5;
285;791;
291;974;
289;383;
295;564;
287;198;
293;781;
299;169;
298;6;
297;364;
301;8;
302;7;
304;6;
303;151;
305;6;
309;4;
306;8;
308;7;
307;7;
315;5;
312;8;
310;10;
316;200;
321;6;
314;7;
313;200;
319;386;
311;7;
317;593;
318;11;
323;6;
327;6;
320;193;
324;210;
330;5;
325;10;
329;6;
326;382;
332;173;
322;6;
328;594;
331;207;
333;11;
336;9;
339;6;
337;6;
343;197;
334;6;
338;10;
335;9;
349;5;
344;203;
342;7;
348;200;
350;5;
345;6;
351;197;
340;597;
346;792;
354;5;
352;188;
341;599;
347;1191;
355;5;
356;7;
357;7;
361;5;
360;7;
358;10;
362;6;
366;6;
353;580;
363;9;
369;6;
364;188;
370;371;
367;7;
376;6;
359;770;
368;6;
372;10;
378;195;
382;5;
373;195;
375;6;
365;1345;
379;386;
374;598;
388;7;
380;1184;
386;963;
384;10;
381;595;
392;358;
398;148;
371;1935;
377;2516;
385;565;
387;1175;
390;597;
383;1905;
389;1686;
394;6;
391;1153;
393;967;
399;756;
404;10;
395;1087;
400;597;
397;944;
405;140;
411;6;
396;794;
401;875;
406;383;
403;731;
409;518;
415;5;
402;978;
408;762;
414;157;
407;662;
413;452;
410;8;
416;202;
419;5;
420;6;
417;5;
421;5;
412;174;
418;366;
426;5;
423;6;
427;5;
424;8;
425;8;
422;6;
428;199;
431;8;
432;6;
437;5;
430;6;
429;6;
435;592;
434;8;
438;7;
433;8;
441;8;
436;193;
442;383;
443;6;
444;8;
439;601;
449;6;
450;5;
447;9;
448;7;
440;209;
446;795;
452;188;
445;390;
451;579;
453;11;
454;8;
458;5;
455;11;
459;5;
456;6;
457;7;
462;6;
460;6;
463;6;
461;8;
467;183;
469;6;
468;10;
466;6;
474;6;
475;5;
464;6;
470;593;
465;6;
480;6;
471;597;
473;11;
481;6;
472;198;
476;6;
486;6;
487;6;
477;386;
479;195;
485;379;
478;383;
491;6;
483;575;
493;5;
484;570;
490;357;
482;201;
492;6;
488;786;
489;362;
497;11;
503;5;
496;6;
502;187;
494;577;
498;7;
504;592;
510;6;
499;9;
505;591;
508;10;
495;555;
509;6;
511;7;
515;6;
500;761;
506;940;
512;326;
501;1138;
507;921;
513;307;
517;5;
514;6;
518;5;
519;4;
520;6;
516;6;
521;7;
526;6;
527;6;
522;195;
524;6;
525;6;
530;5;
523;6;
533;6;
528;6;
534;196;
532;6;
536;5;
529;200;
531;5;
538;6;
542;5;
537;202;
539;5;
540;7;
545;5;
535;393;
543;10;
548;6;
541;586;
551;6;
544;10;
549;6;
555;193;
546;10;
552;597;
554;8;
550;601;
556;390;
560;5;
558;10;
547;372;
564;11;
557;6;
563;582;
562;8;
566;9;
570;6;
553;960;
561;8;
569;6;
568;195;
574;5;
572;6;
559;1149;
578;5;
576;8;
565;1333;
575;8;
581;190;
580;7;
567;590;
573;1173;
579;557;
571;1117;
587;5;
582;7;
588;195;
586;9;
584;9;
577;900;
590;197;
592;7;
585;5;
591;594;
597;7;
583;1082;
598;5;
603;6;
604;6;
593;5;
594;6;
596;9;
602;590;
608;5;
609;5;
589;1274;
599;589;
595;1457;
601;1239;
600;590;
606;774;
605;769;
607;629;
613;417;
612;166;
610;6;
614;9;
619;5;
616;198;
622;6;
611;560;
625;6;
618;8;
624;202;
615;10;
628;4;
617;754;
620;10;
626;598;
632;5;
623;551;
630;8;
634;6;
621;603;
627;1191;
633;585;
636;7;
629;344;
638;9;
642;5;
631;10;
639;10;
640;9;
644;5;
645;5;
646;5;
648;4;
635;530;
641;728;
650;6;
637;603;
643;791;
651;6;
647;112;
654;7;
649;181;
655;360;
652;7;
653;9;
659;193;
657;10;
661;5;
656;6;
660;8;
665;5;
663;7;
662;195;
668;5;
669;4;
666;8;
667;8;
658;191;
672;6;
664;782;
670;581;
674;8;
671;7;
675;9;
676;7;
680;6;
673;9;
678;6;
682;5;
2;6;
4;6;
8;5;
1;7;
6;8;
3;9;
9;191;
5;11;
12;7;
7;187;
10;6;
14;9;
13;374;
19;161;
11;190;
17;376;
18;9;
15;11;
23;6;
24;6;
25;6;
21;198;
16;195;
30;5;
20;7;
29;7;
22;781;
31;8;
28;571;
27;8;
36;5;
26;589;
32;1174;
37;11;
34;362;
42;7;
35;11;
38;568;
33;601;
39;1187;
41;601;
47;383;
40;550;
45;577;
51;364;
48;6;
54;188;
43;197;
49;780;
53;6;
57;6;
44;356;
50;942;
56;324;
55;167;
60;6;
46;732;
52;1321;
58;705;
62;10;
68;193;
66;7;
59;6;
63;6;
69;190;
72;5;
64;82;
61;6;
67;586;
73;5;
65;584;
70;270;
75;9;
76;59;
82;5;
71;370;
79;8;
74;6;
80;598;
86;5;
81;9;
78;6;
84;593;
77;562;
83;751;
88;10;
85;6;
94;5;
89;139;
95;5;
92;8;
87;201;
93;792;
90;9;
96;597;
98;190;
100;6;
91;195;
102;6;
106;6;
99;177;
101;6;
107;192;
104;11;
108;6;
105;362;
113;6;
110;191;
97;780;
114;6;
119;9;
112;8;
103;1363;
111;145;
117;727;
123;116;
120;201;
126;6;
118;596;
116;9;
109;1548;
125;6;
129;5;
124;391;
130;179;
132;5;
115;1330;
136;5;
138;6;
131;6;
137;194;
122;604;
121;1525;
135;6;
143;5;
144;6;
142;11;
128;1196;
127;1312;
148;5;
150;6;
141;196;
147;381;
133;1496;
134;1385;
149;6;
153;6;
154;7;
159;5;
140;1572;
146;1360;
139;1289;
145;1873;
156;9;
162;199;
165;6;
152;750;
151;1264;
160;10;
168;6;
155;196;
161;787;
167;166;
171;5;
166;188;
158;938;
177;5;
174;5;
157;1058;
180;5;
173;11;
179;200;
164;1121;
170;1303;
176;694;
172;6;
185;5;
163;1644;
186;7;
191;6;
192;6;
182;85;
183;6;
189;595;
195;5;
178;602;
198;5;
169;1823;
175;2407;
184;1194;
190;986;
197;11;
201;5;
188;678;
181;1795;
196;384;
204;6;
194;870;
207;6;
202;171;
208;6;
200;660;
187;1589;
210;7;
214;6;
193;1785;
203;8;
209;591;
206;441;
212;628;
218;12;
220;6;
213;7;
216;7;
222;186;
199;1575;
205;2152;
226;6;
215;6;
211;1540;
217;1324;
221;584;
227;373;
232;6;
219;187;
233;5;
223;712;
224;11;
228;6;
234;195;
239;5;
230;605;
236;391;
225;780;
240;7;
229;508;
231;973;
237;1156;
243;551;
245;9;
249;5;
238;11;
244;603;
242;8;
248;202;
251;10;
235;1098;
241;1682;
247;1080;
253;463;
246;10;
252;592;
250;5;
258;5;
255;6;
259;6;
256;198;
254;6;
264;6;
257;5;
265;5;
260;193;
263;192;
261;10;
267;192;
262;8;
268;194;
266;10;
269;10;
274;9;
271;7;
272;6;
273;8;
270;11;
280;11;
277;191;
275;200;
281;790;
276;602;
286;6;
283;384;
278;193;
279;196;
285;782;
287;185;
293;5;
282;793;
291;175;
289;171;
284;783;
292;11;
297;6;
288;581;
295;352;
299;7;
294;768;
303;9;
298;199;
304;383;
300;551;
310;6;
301;142;
307;332;
290;974;
313;6;
296;1556;
302;1343;
305;11;
311;597;
309;6;
315;593;
306;341;
308;737;
316;8;
317;7;
312;928;
319;7;
318;715;
314;921;
322;200;
328;396;
323;202;
321;8;
334;4;
325;197;
331;381;
324;504;
327;599;
329;396;
330;691;
333;386;
337;5;
320;1116;
339;6;
340;5;
336;82;
342;6;
335;180;
326;1307;
343;7;
348;6;
341;368;
347;555;
345;6;
351;197;
332;1498;
338;1684;
344;1065;
346;9;
349;6;
357;8;
352;601;
358;393;
354;9;
360;198;
350;458;
355;599;
353;7;
359;598;
366;6;
363;7;
364;6;
365;6;
369;5;
356;655;
371;6;
361;385;
367;568;
362;841;
373;10;
377;6;
370;7;
375;7;
372;6;
378;198;
368;626;
383;5;
376;195;
379;6;
384;5;
374;825;
380;1007;
390;5;
381;8;
389;5;
382;384;
385;193;
386;396;
392;586;
391;381;
395;8;
396;6;
401;5;
402;5;
387;596;
388;570;
393;1184;
398;6;
397;170;
407;11;
399;969;
394;1163;
404;594;
403;753;
408;8;
405;760;
413;7;
400;1345;
419;186;
410;378;
416;955;
422;343;
409;540;
414;189;
428;5;
425;10;
431;5;
411;947;
406;1532;
412;2110;
418;1492;
424;883;
420;772;
426;962;
417;1529;
430;270;
415;1117;
434;7;
432;352;
423;1316;
421;1701;
438;143;
429;1105;
435;891;
441;278;
440;7;
437;7;
443;200;
436;56;
442;645;
448;34;
449;5;
446;5;
427;1494;
433;2073;
439;1468;
447;6;
444;6;
452;7;
445;863;
451;646;
453;191;
459;6;
450;588;
456;371;
462;162;
457;33;
454;7;
460;591;
458;8;
464;198;
455;8;
468;4;
463;225;
469;20;
466;10;
474;6;
475;5;
465;11;
471;599;
472;194;
461;594;
467;1183;
481;4;
470;11;
476;587;
482;6;
473;574;
477;10;
483;195;
478;6;
479;357;
480;5;
486;188;
489;6;
485;140;
487;10;
493;5;
488;5;
484;193;
490;775;
496;173;
491;7;
495;6;
501;195;
494;198;
500;387;
492;6;
502;10;
506;6;
497;198;
503;387;
499;7;
505;592;
508;6;
507;6;
513;187;
498;600;
504;1187;
510;569;
512;6;
516;6;
511;5;
509;10;
517;198;
519;11;
514;7;
520;591;
518;6;
523;10;
515;597;
525;10;
524;197;
521;786;
527;569;
529;5;
533;5;
522;10;
528;591;
526;7;
532;186;
530;6;
536;186;
534;6;
531;8;
535;5;
538;5;
537;194;
543;5;
541;6;
540;6;
544;6;
539;10;
549;9;
542;7;
550;6;
545;598;
551;387;
547;10;
553;198;
555;9;
546;199;
556;9;
557;7;
548;603;
559;7;
563;5;
561;5;
565;5;
562;10;
567;5;
552;792;
558;985;
569;4;
571;6;
564;367;
568;6;
554;793;
570;155;
576;5;
577;5;
560;1383;
574;9;
580;5;
573;6;
566;1167;
575;6;
581;194;
579;195;
586;6;
583;6;
585;11;
572;958;
582;7;
588;194;
587;7;
591;4;
578;1149;
584;939;
589;5;
595;194;
590;328;
597;8;
601;4;
594;6;
592;7;
598;591;
593;5;
600;196;
607;4;
604;6;
599;595;
596;118;
603;9;
610;11;
609;195;
615;5;
606;7;
605;379;
602;710;
608;1287;
616;8;
622;196;
613;8;
612;590;
621;6;
627;189;
628;6;
611;963;
614;677;
620;1260;
618;778;
626;640;
619;594;
633;8;
624;957;
630;744;
634;10;
636;132;
642;5;
639;8;
617;1548;
640;6;
632;428;
625;1178;
623;2130;
629;1913;
638;613;
644;407;
648;5;
645;7;
646;7;
650;5;
635;1307;
654;6;
651;7;
641;1099;
647;886;
631;1362;
653;272;
652;6;
656;6;
662;5;
659;57;
637;1952;
660;8;
665;5;
657;7;
663;593;
658;193;
664;782;
643;2143;
649;2330;
669;6;
671;10;
675;5;
670;176;
677;6;
666;6;
655;1718;
661;1901;
668;8;
681;6;
672;600;
667;1295;
674;598;
676;9;
682;202;
683;8;
673;1087;
680;386;
688;7;
678;385;
684;975;
687;6;
693;188;
690;370;
694;5;
699;5;
1;12;
4;5;
5;9;
3;10;
9;194;
7;11;
13;5;
2;6;
8;591;
11;7;
17;6;
6;5;
10;5;
15;8;
12;588;
14;6;
23;5;
16;192;
19;9;
25;198;
21;6;
29;5;
18;379;
20;194;
26;379;
31;5;
22;384;
28;568;
34;5;
37;6;
24;586;
30;779;
35;8;
27;192;
36;159;
43;7;
32;7;
38;593;
41;8;
47;189;
42;8;
40;5;
46;590;
52;6;
33;773;
39;1360;
48;190;
44;6;
50;582;
45;750;
49;6;
53;10;
51;530;
55;199;
56;10;
54;9;
59;6;
65;190;
57;328;
60;595;
58;5;
64;592;
61;6;
71;10;
62;197;
67;585;
77;5;
70;6;
68;782;
74;567;
63;518;
69;1096;
75;483;
80;5;
66;378;
72;964;
73;373;
79;562;
81;9;
78;359;
76;195;
82;385;
88;179;
83;7;
87;6;
94;6;
85;5;
91;584;
97;5;
84;148;
90;726;
96;114;
86;6;
102;7;
89;190;
95;774;
100;7;
93;7;
92;581;
101;167;
107;5;
108;4;
99;596;
105;385;
98;773;
104;958;
106;10;
112;187;
103;10;
111;160;
117;6;
110;335;
114;7;
118;5;
113;10;
116;128;
109;590;
115;778;
121;168;
123;5;
122;9;
127;5;
128;5;
119;205;
125;390;
120;6;
124;6;
130;191;
129;10;
131;10;
126;589;
133;8;
137;6;
134;6;
139;10;
132;386;
145;6;
135;9;
141;597;
143;9;
136;6;
149;6;
147;5;
138;568;
142;594;
140;193;
151;9;
144;756;
150;540;
148;380;
156;5;
157;6;
146;778;
152;961;
158;345;
155;9;
153;6;
159;591;
161;198;
154;163;
164;7;
162;10;
170;6;
160;748;
166;538;
168;201;
163;10;
167;6;
173;193;
172;6;
165;6;
174;7;
178;5;
169;599;
180;6;
171;606;
177;388;
183;6;
175;388;
181;574;
179;6;
176;7;
182;591;
184;9;
186;11;
185;193;
187;7;
193;190;
188;8;
194;192;
192;10;
189;7;
190;7;
198;7;
191;381;
197;563;
195;193;
199;10;
200;5;
204;9;
196;589;
202;774;
203;7;
201;380;
207;566;
213;6;
208;169;
210;9;
214;6;
205;200;
209;196;
206;194;
216;5;
215;6;
221;5;
211;388;
217;581;
223;6;
227;6;
212;385;
218;978;
224;366;
220;6;
226;191;
222;11;
228;197;
219;7;
225;594;
232;6;
229;7;
230;10;
233;11;
234;6;
231;10;
237;191;
235;6;
238;7;
239;5;
240;9;
245;4;
246;6;
236;8;
243;10;
251;6;
242;600;
244;9;
252;6;
241;8;
247;595;
249;196;
253;6;
258;5;
250;199;
256;391;
257;9;
262;5;
248;386;
254;978;
260;371;
255;7;
263;9;
259;6;
264;6;
270;188;
268;7;
261;606;
267;793;
266;8;
272;587;
274;7;
265;594;
276;7;
269;8;
278;5;
271;778;
273;173;
279;353;
282;6;
277;558;
280;5;
284;7;
275;588;
285;10;
290;5;
286;190;
292;6;
291;6;
283;343;
289;926;
295;323;
288;5;
294;596;
296;9;
281;771;
297;6;
302;5;
303;6;
300;5;
287;1358;
298;9;
304;199;
306;5;
301;6;
307;189;
310;5;
293;1155;
309;5;
308;6;
312;6;
313;9;
318;5;
315;8;
299;1347;
316;5;
321;5;
322;8;
327;6;
314;190;
305;1534;
324;7;
330;5;
319;7;
320;778;
326;574;
328;9;
332;5;
311;1723;
317;1902;
333;10;
334;8;
338;5;
325;603;
331;795;
323;1302;
329;1093;
336;9;
337;181;
343;5;
340;11;
342;10;
339;7;
345;192;
348;5;
335;484;
341;1069;
344;9;
350;600;
346;6;
354;10;
347;462;
349;8;
355;590;
352;589;
358;372;
351;8;
357;587;
360;5;
361;7;
366;5;
367;4;
353;644;
356;11;
362;597;
363;6;
359;829;
364;6;
368;7;
369;204;
365;618;
371;410;
370;203;
372;10;
374;10;
378;5;
375;8;
376;7;
377;8;
381;6;
373;6;
382;5;
387;5;
380;6;
383;11;
386;187;
384;7;
390;186;
388;6;
379;595;
385;774;
391;154;
394;6;
389;192;
393;7;
395;9;
392;11;
396;8;
402;5;
399;9;
398;197;
404;385;
400;5;
406;195;
408;5;
397;5;
401;8;
412;5;
407;201;
405;7;
411;189;
413;5;
414;6;
418;6;
419;6;
420;5;
403;594;
409;1178;
415;562;
421;5;
410;7;
416;592;
417;6;
423;194;
422;10;
427;6;
424;10;
428;6;
425;9;
426;6;
430;6;
429;5;
434;8;
432;8;
436;7;
433;5;
442;5;
431;9;
437;598;
439;198;
443;11;
435;204;
438;200;
444;792;
450;173;
440;7;
446;598;
452;6;
441;794;
447;580;
445;6;
453;5;
448;9;
456;6;
451;190;
449;6;
459;6;
458;6;
462;9;
454;201;
455;196;
457;6;
464;196;
470;5;
468;7;
465;7;
460;782;
461;779;
474;6;
466;968;
480;6;
467;969;
463;595;
469;1182;
475;570;
471;194;
472;763;
478;547;
473;760;
486;6;
476;8;
482;599;
477;384;
481;10;
484;10;
490;195;
488;6;
492;4;
479;549;
487;201;
485;744;
483;574;
494;6;
496;10;
491;529;
493;8;
499;195;
498;6;
502;5;
504;5;
497;318;
503;107;
489;770;
510;5;
500;6;
506;599;
508;11;
514;189;
512;7;
495;1358;
516;6;
501;1542;
505;4;
511;590;
509;11;
517;5;
515;198;
507;938;
521;8;
513;1124;
520;8;
518;5;
524;592;
522;6;
523;9;
529;188;
527;7;
526;204;
532;4;
533;5;
528;190;
534;5;
535;5;
519;923;
538;5;
530;8;
525;1109;
531;1290;
536;605;
540;7;
544;7;
550;6;
539;9;
537;692;
546;193;
552;5;
541;6;
545;602;
543;883;
549;669;
556;6;
542;398;
558;6;
551;390;
547;588;
553;1179;
562;11;
555;59;
548;983;
554;1570;
564;11;
568;9;
559;572;
574;5;
557;581;
561;646;
560;969;
567;830;
573;618;
579;6;
580;6;
565;757;
570;199;
576;783;
571;948;
566;1154;
572;1340;
563;1163;
569;1749;
575;1131;
582;176;
577;728;
578;725;
586;7;
583;523;
589;308;
592;4;
581;523;
587;709;
593;96;
595;6;
588;7;
585;10;
591;597;
599;6;
594;198;
584;524;
590;1110;
597;11;
601;5;
603;4;
596;491;
598;6;
604;191;
600;8;
602;278;
605;10;
610;6;
607;6;
606;192;
612;5;
608;68;
616;6;
611;6;
617;202;
609;7;
615;597;
613;4;
621;5;
614;8;
620;196;
618;6;
619;199;
626;5;
623;11;
627;5;
624;10;
625;7;
622;9;
630;4;
632;6;
629;7;
628;197;
635;5;
636;6;
633;6;
634;9;
638;6;
631;8;
639;5;
641;6;
642;6;
637;199;
643;388;
649;5;
640;6;
646;593;
644;8;
648;7;
652;5;
645;10;
654;4;
647;8;
655;4;
650;191;
661;5;
653;199;
659;392;
656;6;
651;198;
662;196;
657;789;
658;5;
667;10;
660;7;
666;591;
665;5;
673;6;
664;594;
668;6;
671;191;
674;202;
672;8;
663;578;
670;383;
676;568;
680;5;
669;1164;
677;6;
683;194;
678;198;
682;5;
686;9;
679;7;
685;590;
689;5;
684;386;
692;9;
675;953;
691;8;
681;1544;
688;189;
697;196;
695;5;
690;570;
698;7;
694;782;
701;192;
703;10;
696;764;
687;1331;
704;193;
709;202;
715;6;
702;951;
708;740;
707;383;
713;566;
714;126;
693;1918;
699;2106;
705;1492;
711;878;
717;260;
721;6;
700;967;
706;1555;
719;5;
720;7;
712;941;
718;728;
724;110;
710;383;
723;7;
727;5;
726;9;
730;5;
725;10;
731;195;
729;10;
716;967;
735;6;
733;9;
722;1146;
739;5;
736;5;
741;5;
742;6;
732;8;
738;596;
737;9;
743;196;
748;6;
728;934;
734;1520;
749;10;
754;5;
744;5;
740;909;
745;9;
747;9;
755;6;
750;596;
746;1104;
752;1293;
753;594;
756;784;
762;577;
760;10;
766;206;
751;600;
757;1184;
761;199;
767;390;
758;684;
763;579;
768;5;
774;196;
772;11;
769;372;
773;10;
778;5;
759;786;
779;5;
780;5;
764;882;
784;5;
775;169;
781;347;
787;6;
770;1073;
776;1263;
785;10;
765;1382;
771;1970;
791;5;
782;650;
786;5;
788;440;
793;5;
797;5;
792;194;
790;9;
798;5;
777;1361;
799;5;
794;232;
796;197;
800;16;
804;6;
783;1548;
803;6;
802;9;
805;11;
811;201;
808;203;
806;6;
810;10;
816;6;
809;11;
789;1734;
815;197;
821;6;
812;199;
814;7;
795;2328;
820;196;
822;9;
828;6;
817;7;
801;2518;
807;2301;
826;7;
827;6;
823;598;
813;1691;
819;1477;
825;870;
818;385;
832;7;
831;255;
834;9;
840;6;
829;387;
824;977;
835;574;
841;366;
833;9;
837;45;
843;234;
838;6;
844;196;
839;603;
845;391;
830;1171;
847;10;
851;4;
849;9;
853;5;
846;10;
852;195;
855;5;
836;1355;
842;1545;
848;934;
859;6;
857;7;
850;5;
863;5;
861;6;
867;6;
854;323;
865;8;
858;7;
864;591;
860;904;
866;694;
872;84;
869;5;
856;593;
870;8;
876;4;
873;5;
878;5;
871;6;
877;194;
875;10;
881;5;
882;5;
883;5;
884;6;
862;1181;
879;6;
888;5;
868;1770;
874;1556;
880;948;
886;334;
885;195;
894;6;
887;10;
891;6;
889;10;
897;6;
893;202;
892;10;
898;203;
900;5;
895;203;
890;6;
904;5;
906;6;
903;6;
901;6;
907;199;
899;6;
912;6;
896;603;
910;7;
905;600;
911;794;
917;183;
909;9;
913;7;
902;1203;
908;1392;
914;784;
916;6;
923;8;
929;6;
920;172;
918;7;
922;196;
915;609;
919;200;
921;1196;
926;357;
924;587;
935;6;
925;787;
931;574;
937;6;
932;143;
928;383;
930;374;
938;11;
934;569;
940;359;
944;6;
927;581;
933;1167;
939;552;
941;10;
945;5;
936;561;
946;5;
943;7;
950;5;
947;6;
952;6;
953;8;
942;348;
958;6;
951;5;
949;6;
955;593;
948;929;
961;5;
956;8;
964;6;
954;717;
962;202;
968;5;
960;511;
957;201;
963;795;
959;5;
969;189;
967;5;
973;5;
974;5;
966;302;
972;495;
970;5;
978;5;
965;594;
976;200;
971;794;
982;6;
975;7;
981;596;
980;7;
984;5;
979;6;
988;5;
977;588;
990;7;
994;6;
987;8;
986;194;
992;783;
996;198;
1002;6;
983;1175;
985;596;
991;1185;
997;577;
993;604;
1003;5;
998;177;
989;1370;
999;397;
1000;7;
1008;10;
1009;8;
1014;5;
1005;586;
1004;368;
1006;595;
1012;381;
1011;377;
1017;167;
1015;9;
1010;557;
995;1565;
1001;2157;
1007;1550;
1023;11;
1020;10;
1021;11;
1018;9;
1013;937;
1019;717;
1025;102;
1027;5;
1016;342;
1024;197;
1031;6;
1022;532;
1029;11;
1037;6;
1026;5;
1032;594;
1030;10;
1028;716;
1033;9;
1039;193;
1036;196;
1038;8;
1042;5;
1034;502;
1043;6;
1045;5;
1040;288;
1044;9;
1035;199;
1041;784;
1047;177;
1049;5;
1051;6;
1048;9;
1053;6;
1046;80;
1052;664;
1050;7;
1056;601;
1054;10;
1060;203;
1062;6;
1058;63;
1055;7;
1061;198;
1057;11;
1059;6;
1064;6;
1068;6;
1063;202;
1065;201;
1067;11;
1069;8;
1066;6;
1072;190;
1071;8;
1077;196;
1075;5;
1073;7;
1070;8;
1076;592;
1074;9;
1083;6;
1078;6;
1080;199;
1086;384;
1084;195;
1082;7;
1092;5;
1079;196;
1081;7;
1087;592;
1089;6;
1088;200;
1090;9;
1094;5;
1096;6;
1093;10;
1095;6;
1099;5;
1100;6;
1085;783;
1091;968;
1097;345;
1101;6;
1102;6;
1106;5;
1103;6;
1107;5;
1109;5;
1098;9;
1104;593;
1105;6;
1111;193;
1110;11;
1108;9;
1114;198;
1112;9;
1116;4;
1118;4;
1120;6;
1113;5;
1119;588;
1117;6;
1125;5;
1126;5;
1115;5;
1124;4;
1122;11;
1130;6;
1132;6;
1123;194;
1128;200;
1134;8;
1121;593;
1127;1177;
1133;565;
1136;6;
1140;5;
1131;9;
1129;384;
1135;968;
1141;754;
1147;144;
1138;8;
1137;595;
1139;6;
1153;5;
1142;5;
1143;785;
1144;603;
1146;8;
1149;568;
1159;6;
1148;591;
1154;775;
1152;596;
1145;593;
1150;790;
1156;987;
1158;385;
1164;175;
1151;1183;
1155;356;
1165;10;
1160;172;
1166;759;
1162;380;
1161;949;
1171;201;
1172;148;
1170;5;
1176;185;
1157;973;
1163;1561;
1169;950;
1168;569;
1178;6;
1174;756;
1167;738;
1173;1322;
1182;8;
1184;10;
1177;9;
1180;543;
1179;712;
1185;494;
1175;331;
1181;916;
1187;301;
1190;5;
1191;6;
1188;10;
1183;591;
1186;332;
1194;5;
1197;4;
1192;113;
1196;6;
1202;6;
1189;377;
1193;6;
1200;7;
1199;600;
1198;9;
1195;963;
1201;1158;
1207;550;
1204;603;
1203;6;
1206;203;
1208;5;
1205;401;
1213;9;
1209;598;
1215;390;
1219;6;
1214;201;
1210;403;
1212;398;
1220;6;
1225;4;
1216;597;
1226;5;
1218;588;
1224;371;
1211;594;
1217;1183;
1221;5;
1232;5;
1223;574;
1229;358;
1222;384;
1228;571;
1234;358;
1230;6;
1231;7;
1237;199;
1235;6;
1227;189;
1233;775;
1239;163;
1236;197;
1238;9;
1243;6;
1240;10;
1241;7;
1244;6;
1249;4;
1242;10;
1248;200;
1247;7;
1245;5;
1251;193;
1250;7;
1253;7;
1246;6;
1254;10;
1255;11;
1256;10;
1259;6;
1257;4;
1265;6;
1262;5;
1260;6;
1266;202;
1252;591;
1271;5;
1261;8;
1272;8;
1263;193;
1269;785;
1275;179;
1267;601;
1258;1178;
1268;9;
1274;599;
1280;6;
1273;395;
1264;1370;
1278;5;
1284;6;
1281;6;
1270;1165;
1277;10;
1283;600;
1276;956;
1287;7;
1279;189;
1289;6;
1293;6;
1286;9;
1295;6;
1285;776;
1291;566;
1290;6;
1282;752;
1292;201;
1296;201;
1302;11;
1297;10;
1301;7;
1298;386;
1299;10;
1303;596;
1288;1337;
1307;192;
1313;5;
1308;7;
1305;596;
1311;780;
1319;4;
1314;192;
1309;393;
1294;1934;
1304;574;
1300;2118;
1306;1903;
1325;6;
1320;11;
1315;579;
1310;1159;
1317;172;
1321;774;
1323;767;
1331;7;
1326;213;
1327;564;
1312;1288;
1318;1879;
1333;349;
